id,province_id,country_id,name,geom
146,43,1,"VERA CRUZ","0101000020E610000044CAFEA08B464AC0E0B01476FFAD3DC0"
147,43,1,"AMARAL FERRADOR","0101000020E61000001E85EB51B8204AC0B000A60C1CE03EC0"
148,43,1,"CAPAO DO LEAO","0101000020E6100000DAA9B9DC603E4AC009FB761211C23FC0"
149,43,1,"MORRO REDONDO","0101000020E61000001F8C015DC1514AC02AEC55966CA13FC0"
150,43,1,"CRISTAL","0101000020E610000022533E0455154AC0C710001C7BFA3EC0"
151,43,1,"RIO PARDO","0101000020E6100000F46CD723BE2E4AC097EF1BD6EFF83DC0"
152,43,1,"PANTANO GRANDE","0101000020E61000001D561B21FF304AC04E3329A9202B3EC0"
153,43,1,"ENCRUZILHADA DO SUL","0101000020E610000037DE1D19AB434AC0F5B704E09F8A3EC0"
154,43,1,"SANTA CRUZ DO SUL","0101000020E61000000C38B7D6B1374AC0EEA0FD2388B03DC0"
155,43,1,"DOM FELICIANO","0101000020E610000050C24CDBBF0E4AC03DF19C2D20B43EC0"
156,43,1,"CERRO GRANDE DO SUL","0101000020E6100000014EEFE2FDD649C00227DBC01D903EC0"
157,43,1,"SAO LOURENCO DO SUL","0101000020E6100000BFF1B56796FE49C0D2C1FA3F875D3FC0"
158,43,1,"CAMAQUA","0101000020E6100000516A2FA2EDE849C05DDBDB2DC9D93EC0"
159,43,1,"TAQUARI","0101000020E6100000D061BEBC00EF49C0217365506DCC3DC0"
160,43,1,"BUTIA","0101000020E61000005579B48260FB49C0B863C1195C1A3EC0"
161,43,1,"ARROIO DOS RATOS","0101000020E61000005AD92A2AE7DB49C0E44A5B222C163EC0"
162,43,1,"GENERAL CAMARA","0101000020E6100000C172840CE4E149C04A77D7D990E73DC0"
163,43,1,"SAO JERONIMO","0101000020E6100000713B093427E049C03317EB775EFA3DC0"
164,43,1,"TRIUNFO","0101000020E6100000702E269CA9DB49C09E2A90445AEE3DC0"
165,43,1,"MONTAURI","0101000020E610000011F92EA52E074AC0D58F4DF223A23CC0"
166,43,1,"SAO JOSE DO HERVAL","0101000020E610000080B6D5AC33204AC04D124BCADD0F3DC0"
167,43,1,"PROGRESSO","0101000020E6100000EAE923F0872F4AC03656629E953C3DC0"
168,43,1,"BOQUEIRAO DO LEAO","0101000020E6100000CEE15AED61374AC0C8AF1F6283513DC0"
169,43,1,"BARROS CASSAL","0101000020E6100000AA807B9E3F4B4AC01CEDB8E177173DC0"
170,43,1,"VENANCIO AIRES","0101000020E6100000A41AF67B62194AC0AE264F594D9B3DC0"
171,43,1,"POUSO NOVO","0101000020E610000063EAAEEC821B4AC0637C98BD6C2B3DC0"
172,43,1,"RELVADO","0101000020E61000000D17B9A7AB094AC0CFF1D1E28C193DC0"
173,43,1,"FONTOURA XAVIER","0101000020E61000001A4D2EC6C02C4AC0261763601DFB3CC0"
174,43,1,"SOLEDADE","0101000020E610000060E63BF889414AC0EA1D6E8786D13CC0"
175,43,1,"IBIRAPUITA","0101000020E6100000B3CEF8BEB8404AC068ACFD9DEDAD3CC0"
176,43,1,"ARVOREZINHA","0101000020E6100000B2666490BB164AC0AA0B789961DF3CC0"
177,43,1,"PUTINGA","0101000020E6100000A704C4245C144AC03B1A87FA5D003DC0"
178,43,1,"ILOPOLIS","0101000020E61000008E57207A52104AC03F8A3A730FED3CC0"
